Date,Forecast
2023-08-02,94.91489728573328
2023-08-03,94.93121874491295
2023-08-04,95.0423330635878
2023-08-05,94.89558397294253
2023-08-06,95.03863401689138
2023-08-07,94.11022107716306
2023-08-08,95.06914062897108
2023-08-09,93.97101911427299
2023-08-10,95.0543378966835
2023-08-11,94.81715625155181
2023-08-12,94.56518165765294
2023-08-13,94.82637803154056
2023-08-14,94.94866137729612
2023-08-15,94.9649828364758
2023-08-16,95.07609715515065
2023-08-17,94.92934806450538
2023-08-18,95.07239810845422
2023-08-19,94.1439851687259
2023-08-20,95.10290472053393
2023-08-21,94.00478320583584
2023-08-22,95.08810198824635
2023-08-23,94.85092034311465
2023-08-24,94.59894574921579
2023-08-25,94.8601421231034
2023-08-26,94.98242546885896
2023-08-27,94.99874692803864
2023-08-28,95.10986124671349
2023-08-29,94.96311215606822
2023-08-30,95.10616220001707
2023-08-31,94.17774926028875
2023-09-01,95.13666881209677
2023-09-02,94.03854729739868
2023-09-03,95.1218660798092
2023-09-04,94.8846844346775
2023-09-05,94.63270984077863
2023-09-06,94.89390621466625
2023-09-07,95.01618956042181
2023-09-08,95.03251101960149
2023-09-09,95.14362533827634
2023-09-10,94.99687624763106
2023-09-11,95.13992629157991
2023-09-12,94.2115133518516
2023-09-13,95.17043290365962
2023-09-14,94.07231138896152
2023-09-15,95.15563017137204
2023-09-16,94.91844852624034
2023-09-17,94.66647393234148
2023-09-18,94.92767030622909
2023-09-19,95.04995365198465
2023-09-20,95.06627511116433
2023-09-21,95.17738942983918
2023-09-22,95.03064033919391
2023-09-23,95.17369038314276
2023-09-24,94.24527744341444
2023-09-25,95.20419699522246
2023-09-26,94.10607548052437
2023-09-27,95.18939426293488
2023-09-28,94.95221261780318
2023-09-29,94.70023802390432
2023-09-30,94.96143439779193
2023-10-01,95.0837177435475
2023-10-02,95.10003920272717
2023-10-03,95.21115352140203
2023-10-04,95.06440443075675
2023-10-05,95.2074544747056
2023-10-06,94.27904153497728
2023-10-07,95.2379610867853
2023-10-08,94.13983957208721
2023-10-09,95.22315835449773
2023-10-10,94.98597670936603
2023-10-11,94.73400211546716
2023-10-12,94.99519848935478
2023-10-13,95.11748183511034
2023-10-14,95.13380329429002
2023-10-15,95.24491761296487
2023-10-16,95.0981685223196
2023-10-17,95.24121856626844
2023-10-18,94.31280562654013
2023-10-19,95.27172517834815
2023-10-20,94.17360366365006
2023-10-21,95.25692244606057
2023-10-22,95.01974080092887
2023-10-23,94.76776620703001
2023-10-24,95.02896258091762
2023-10-25,95.15124592667318
2023-10-26,95.16756738585286
2023-10-27,95.27868170452771
2023-10-28,95.13193261388244
2023-10-29,95.27498265783129
2023-10-30,94.34656971810297
2023-10-31,95.30548926991099
2023-11-01,94.2073677552129
2023-11-02,95.29068653762342
2023-11-03,95.05350489249172
2023-11-04,94.80153029859285
2023-11-05,95.06272667248047
2023-11-06,95.18501001823603
2023-11-07,95.2013314774157
2023-11-08,95.31244579609056
2023-11-09,95.16569670544528
2023-11-10,95.30874674939413
2023-11-11,94.38033380966581
2023-11-12,95.33925336147384
2023-11-13,94.24113184677574
2023-11-14,95.32445062918626
2023-11-15,95.08726898405456
2023-11-16,94.8352943901557
2023-11-17,95.09649076404331
2023-11-18,95.21877410979887
2023-11-19,95.23509556897855
2023-11-20,95.3462098876534
2023-11-21,95.19946079700813
2023-11-22,95.34251084095698
2023-11-23,94.41409790122866
2023-11-24,95.37301745303668
2023-11-25,94.27489593833859
2023-11-26,95.3582147207491
2023-11-27,95.1210330756174
2023-11-28,94.86905848171854
2023-11-29,95.13025485560615
2023-11-30,95.25253820136172
2023-12-01,95.2688596605414
2023-12-02,95.37997397921625
2023-12-03,95.23322488857097
2023-12-04,95.37627493251982
2023-12-05,94.4478619927915
2023-12-06,95.40678154459953
2023-12-07,94.30866002990143
2023-12-08,95.39197881231195
2023-12-09,95.15479716718025
2023-12-10,94.90282257328138
2023-12-11,95.164018947169
2023-12-12,95.28630229292456
2023-12-13,95.30262375210424
2023-12-14,95.41373807077909
2023-12-15,95.26698898013382
2023-12-16,95.41003902408266
2023-12-17,94.48162608435435
2023-12-18,95.44054563616237
2023-12-19,94.34242412146428
2023-12-20,95.42574290387479
2023-12-21,95.18856125874309
2023-12-22,94.93658666484423
2023-12-23,95.19778303873184
2023-12-24,95.3200663844874
2023-12-25,95.33638784366708
2023-12-26,95.44750216234193
2023-12-27,95.30075307169666
2023-12-28,95.44380311564551
2023-12-29,94.51539017591719
2023-12-30,95.47430972772521
2023-12-31,94.37618821302712
2023-01-01,95.45950699543764
2023-01-02,95.22232535030594
2023-01-03,94.97035075640707
2023-01-04,95.23154713029469
2023-01-05,95.35383047605025
2023-01-06,95.37015193522993
2023-01-07,95.48126625390478
2023-01-08,95.3345171632595
2023-01-09,95.47756720720835
2023-01-10,94.54915426748003
2023-01-11,95.50807381928806
2023-01-12,94.40995230458996
2023-01-13,95.49327108700048
2023-01-14,95.25608944186878
2023-01-15,95.00411484796992
2023-01-16,95.26531122185753
2023-01-17,95.38759456761309
2023-01-18,95.40391602679277
2023-01-19,95.51503034546762
2023-01-20,95.36828125482235
2023-01-21,95.5113312987712
2023-01-22,94.58291835904288
2023-01-23,95.5418379108509
2023-01-24,94.44371639615281
2023-01-25,95.52703517856332
2023-01-26,95.28985353343163
2023-01-27,95.03787893953276
2023-01-28,95.29907531342037
2023-01-29,95.42135865917594
2023-01-30,95.43768011835562
2023-01-31,95.54879443703047
2023-02-01,95.4020453463852
2023-02-02,95.54509539033404
2023-02-03,94.61668245060572
2023-02-04,95.57560200241375
2023-02-05,94.47748048771565
2023-02-06,95.56079927012617
2023-02-07,95.32361762499447
2023-02-08,95.0716430310956
2023-02-09,95.33283940498322
2023-02-10,95.45512275073878
2023-02-11,95.47144420991846
2023-02-12,95.58255852859331
2023-02-13,95.43580943794804
2023-02-14,95.57885948189688
2023-02-15,94.65044654216857
2023-02-16,95.60936609397659
2023-02-17,94.5112445792785
2023-02-18,95.59456336168901
2023-02-19,95.35738171655731
2023-02-20,95.10540712265845
2023-02-21,95.36660349654606
2023-02-22,95.48888684230162
2023-02-23,95.5052083014813
2023-02-24,95.61632262015615
2023-02-25,95.46957352951088
2023-02-26,95.61262357345973
2023-02-27,94.68421063373141
2023-02-28,95.64313018553943
2023-03-01,94.54500867084134
2023-03-02,95.62832745325186
2023-03-03,95.39114580812016
2023-03-04,95.13917121422129
2023-03-05,95.4003675881089
2023-03-06,95.52265093386447
2023-03-07,95.53897239304415
2023-03-08,95.650086711719
2023-03-09,95.50333762107373
2023-03-10,95.64638766502257
2023-03-11,94.71797472529425
2023-03-12,95.67689427710228
2023-03-13,94.57877276240418
2023-03-14,95.6620915448147
2023-03-15,95.424909899683
2023-03-16,95.17293530578414
2023-03-17,95.43413167967175
2023-03-18,95.55641502542731
2023-03-19,95.57273648460699
2023-03-20,95.68385080328184
2023-03-21,95.53710171263657
2023-03-22,95.68015175658542
2023-03-23,94.7517388168571
2023-03-24,95.71065836866512
2023-03-25,94.61253685396703
2023-03-26,95.69585563637754
2023-03-27,95.45867399124585
2023-03-28,95.20669939734698
2023-03-29,95.4678957712346
2023-03-30,95.59017911699016
2023-03-31,95.60650057616984
2023-04-01,95.71761489484469
2023-04-02,95.57086580419941
2023-04-03,95.71391584814826
2023-04-04,94.78550290841994
2023-04-05,95.74442246022797
2023-04-06,94.64630094552987
2023-04-07,95.72961972794039
2023-04-08,95.49243808280869
2023-04-09,95.24046348890982
2023-04-10,95.50165986279744
2023-04-11,95.623943208553
2023-04-12,95.64026466773268
2023-04-13,95.75137898640753
2023-04-14,95.60462989576226
2023-04-15,95.7476799397111
2023-04-16,94.81926699998279
2023-04-17,95.77818655179081
2023-04-18,94.68006503709272
2023-04-19,95.76338381950323
2023-04-20,95.52620217437153
2023-04-21,95.27422758047267
2023-04-22,95.53542395436028
2023-04-23,95.65770730011585
2023-04-24,95.67402875929552
2023-04-25,95.78514307797037
2023-04-26,95.6383939873251
2023-04-27,95.78144403127395
2023-04-28,94.85303109154563
2023-04-29,95.81195064335365
2023-04-30,94.71382912865556
2023-05-01,95.79714791106608
2023-05-02,95.55996626593438
2023-05-03,95.30799167203551
2023-05-04,95.56918804592313
2023-05-05,95.69147139167869
2023-05-06,95.70779285085837
2023-05-07,95.81890716953322
2023-05-08,95.67215807888795
2023-05-09,95.8152081228368
2023-05-10,94.88679518310848
2023-05-11,95.8457147349165
2023-05-12,94.7475932202184
2023-05-13,95.83091200262892
2023-05-14,95.59373035749722
2023-05-15,95.34175576359836
2023-05-16,95.60295213748597
2023-05-17,95.72523548324153
2023-05-18,95.74155694242121
2023-05-19,95.85267126109606
2023-05-20,95.70592217045079
2023-05-21,95.84897221439964
2023-05-22,94.92055927467132
2023-05-23,95.87947882647934
2023-05-24,94.78135731178125
2023-05-25,95.86467609419176
2023-05-26,95.62749444906007
2023-05-27,95.3755198551612
2023-05-28,95.63671622904882
2023-05-29,95.75899957480438
2023-05-30,95.77532103398406
2023-05-31,95.8864353526589
2023-06-01,95.73968626201363
2023-06-02,95.88273630596248
2023-06-03,94.95432336623416
2023-06-04,95.91324291804219
2023-06-05,94.8151214033441
2023-06-06,95.89844018575461
2023-06-07,95.66125854062291
2023-06-08,95.40928394672405
2023-06-09,95.67048032061166
2023-06-10,95.79276366636722
2023-06-11,95.8090851255469
2023-06-12,95.92019944422175
2023-06-13,95.77345035357648
2023-06-14,95.91650039752533
2023-06-15,94.98808745779701
2023-06-16,95.94700700960503
2023-06-17,94.84888549490694
2023-06-18,95.93220427731745
2023-06-19,95.69502263218575
2023-06-20,95.44304803828689
2023-06-21,95.7042444121745
2023-06-22,95.82652775793007
2023-06-23,95.84284921710974
2023-06-24,95.9539635357846
2023-06-25,95.80721444513932
2023-06-26,95.95026448908817
2023-06-27,95.02185154935985
2023-06-28,95.98077110116787
2023-06-29,94.88264958646978
2023-06-30,95.9659683688803
2023-07-01,95.7287867237486
2023-07-02,95.47681212984973
2023-07-03,95.73800850373735
2023-07-04,95.86029184949291
2023-07-05,95.87661330867259
2023-07-06,95.98772762734744
2023-07-07,95.84097853670217
2023-07-08,95.98402858065101
2023-07-09,95.0556156409227
2023-07-10,96.01453519273072
2023-07-11,94.91641367803263
2023-07-12,95.99973246044314
2023-07-13,95.76255081531144
2023-07-14,95.51057622141258
2023-07-15,95.77177259530019
2023-07-16,95.89405594105575
2023-07-17,95.91037740023543
2023-07-18,96.02149171891028
2023-07-19,95.87474262826501
2023-07-20,96.01779267221386
2023-07-21,95.08937973248554
2023-07-22,96.04829928429356
2023-07-23,94.95017776959547
2023-07-24,96.03349655200599
2023-07-25,95.79631490687429
2023-07-26,95.54434031297542
2023-07-27,95.80553668686304
2023-07-28,95.9278200326186
2023-07-29,95.94414149179828
2023-07-30,96.05525581047313
2023-07-31,95.90850671982786
2023-08-01,96.0515567637767
2023-08-02,95.12314382404838
2023-08-03,96.08206337585641
2023-08-04,94.98394186115831
2023-08-05,96.06726064356883
2023-08-06,95.83007899843713
2023-08-07,95.57810440453827
2023-08-08,95.83930077842588
2023-08-09,95.96158412418144
2023-08-10,95.97790558336112
2023-08-11,96.08901990203597
2023-08-12,95.9422708113907
2023-08-13,96.08532085533955
2023-08-14,95.15690791561123
2023-08-15,96.11582746741925
2023-08-16,95.01770595272116
2023-08-17,96.10102473513167
2023-08-18,95.86384308999997
2023-08-19,95.61186849610111
2023-08-20,95.87306486998872
2023-08-21,95.99534821574429
2023-08-22,96.01166967492397
2023-08-23,96.12278399359882
2023-08-24,95.97603490295354
2023-08-25,96.11908494690239
2023-08-26,95.19067200717407
2023-08-27,96.1495915589821
2023-08-28,95.051470044284
2023-08-29,96.13478882669452
2023-08-30,95.89760718156282
2023-08-31,95.64563258766395
2023-09-01,95.90682896155157
2023-09-02,96.02911230730713
2023-09-03,96.04543376648681
2023-09-04,96.15654808516166
2023-09-05,96.00979899451639
2023-09-06,96.15284903846523
2023-09-07,95.22443609873692
2023-09-08,96.18335565054494
2023-09-09,95.08523413584685
2023-09-10,96.16855291825736
2023-09-11,95.93137127312566
2023-09-12,95.6793966792268
2023-09-13,95.94059305311441
2023-09-14,96.06287639886997
2023-09-15,96.07919785804965
2023-09-16,96.1903121767245
2023-09-17,96.04356308607923
2023-09-18,96.18661313002808
2023-09-19,95.25820019029976
2023-09-20,96.21711974210778
2023-09-21,95.11899822740969
2023-09-22,96.2023170098202
2023-09-23,95.9651353646885
2023-09-24,95.71316077078964
2023-09-25,95.97435714467726
2023-09-26,96.09664049043282
2023-09-27,96.1129619496125
2023-09-28,96.22407626828735
2023-09-29,96.07732717764208
2023-09-30,96.22037722159092
2023-10-01,95.2919642818626
2023-10-02,96.25088383367063
2023-10-03,95.15276231897253
2023-10-04,96.23608110138305
2023-10-05,95.99889945625135
2023-10-06,95.74692486235249
2023-10-07,96.0081212362401
2023-10-08,96.13040458199566
2023-10-09,96.14672604117534
2023-10-10,96.25784035985019
2023-10-11,96.11109126920492
2023-10-12,96.25414131315377
2023-10-13,95.32572837342545
2023-10-14,96.28464792523347
2023-10-15,95.18652641053538
2023-10-16,96.2698451929459
2023-10-17,96.0326635478142
2023-10-18,95.78068895391533
2023-10-19,96.04188532780294
2023-10-20,96.1641686735585
2023-10-21,96.18049013273819
2023-10-22,96.29160445141304
2023-10-23,96.14485536076776
2023-10-24,96.28790540471661
2023-10-25,95.35949246498829
2023-10-26,96.31841201679632
2023-10-27,95.22029050209822
2023-10-28,96.30360928450874
2023-10-29,96.06642763937704
2023-10-30,95.81445304547817
2023-10-31,96.07564941936579
2023-11-01,96.19793276512135
2023-11-02,96.21425422430103
2023-11-03,96.32536854297588
2023-11-04,96.17861945233061
2023-11-05,96.32166949627945
2023-11-06,95.39325655655114
2023-11-07,96.35217610835916
2023-11-08,95.25405459366107
2023-11-09,96.33737337607158
2023-11-10,96.10019173093988
2023-11-11,95.84821713704102
2023-11-12,96.10941351092863
2023-11-13,96.2316968566842
2023-11-14,96.24801831586387
2023-11-15,96.35913263453872
2023-11-16,96.21238354389345
2023-11-17,96.3554335878423
2023-11-18,95.42702064811398
2023-11-19,96.385940199922
2023-11-20,95.28781868522391
2023-11-21,96.37113746763443
2023-11-22,96.13395582250273
2023-11-23,95.88198122860386
2023-11-24,96.14317760249148
2023-11-25,96.26546094824704
2023-11-26,96.28178240742672
2023-11-27,96.39289672610157
2023-11-28,96.2461476354563
2023-11-29,96.38919767940514
2023-11-30,95.46078473967682
2023-12-01,96.41970429148485
2023-12-02,95.32158277678676
2023-12-03,96.40490155919727
2023-12-04,96.16771991406557
2023-12-05,95.9157453201667
2023-12-06,96.17694169405432
2023-12-07,96.29922503980988
2023-12-08,96.31554649898956
2023-12-09,96.42666081766441
2023-12-10,96.27991172701914
2023-12-11,96.42296177096799
2023-12-12,95.49454883123967
2023-12-13,96.45346838304769
2023-12-14,95.3553468683496
2023-12-15,96.43866565076011
2023-12-16,96.20148400562842
2023-12-17,95.94950941172955
2023-12-18,96.21070578561717
2023-12-19,96.33298913137273
2023-12-20,96.3493105905524
2023-12-21,96.46042490922726
2023-12-22,96.31367581858198
2023-12-23,96.45672586253083
2023-12-24,95.52831292280251
2023-12-25,96.48723247461054
2023-12-26,95.38911095991244
2023-12-27,96.47242974232296
2023-12-28,96.23524809719126
2023-12-29,95.9832735032924
2023-12-30,96.24446987718001
2023-12-31,96.36675322293557
2023-01-01,96.38307468211525
2023-01-02,96.4941890007901
2023-01-03,96.34743991014483
2023-01-04,96.49048995409368
2023-01-05,95.56207701436536
2023-01-06,96.52099656617338
2023-01-07,95.42287505147529
2023-01-08,96.5061938338858
2023-01-09,96.2690121887541
2023-01-10,96.01703759485524
2023-01-11,96.27823396874285
2023-01-12,96.40051731449842
2023-01-13,96.4168387736781
2023-01-14,96.52795309235294
2023-01-15,96.38120400170767
2023-01-16,96.52425404565652
2023-01-17,95.5958411059282
2023-01-18,96.55476065773622
2023-01-19,95.45663914303813
2023-01-20,96.53995792544865
2023-01-21,96.30277628031695
2023-01-22,96.05080168641808
2023-01-23,96.3119980603057
2023-01-24,96.43428140606126
2023-01-25,96.45060286524094
2023-01-26,96.56171718391579
2023-01-27,96.41496809327052
2023-01-28,96.55801813721936
2023-01-29,95.62960519749105
2023-01-30,96.58852474929907
2023-01-31,95.49040323460098
2023-02-01,96.57372201701149
2023-02-02,96.33654037187979
2023-02-03,96.08456577798093
2023-02-04,96.34576215186854
2023-02-05,96.4680454976241
2023-02-06,96.48436695680378
2023-02-07,96.59548127547863
2023-02-08,96.44873218483336
2023-02-09,96.59178222878221
2023-02-10,95.66336928905389
2023-02-11,96.62228884086191
2023-02-12,95.52416732616382
2023-02-13,96.60748610857434
2023-02-14,96.37030446344264
2023-02-15,96.11832986954377
2023-02-16,96.37952624343139
2023-02-17,96.50180958918695
2023-02-18,96.51813104836663
2023-02-19,96.62924536704148
2023-02-20,96.4824962763962
2023-02-21,96.62554632034505
2023-02-22,95.69713338061673
2023-02-23,96.65605293242476
2023-02-24,95.55793141772666
2023-02-25,96.64125020013718
2023-02-26,96.40406855500548
2023-02-27,96.15209396110662
2023-02-28,96.41329033499423
2023-03-01,96.53557368074979
2023-03-02,96.55189513992947
2023-03-03,96.66300945860432
2023-03-04,96.51626036795905
2023-03-05,96.6593104119079
2023-03-06,95.73089747217958
2023-03-07,96.6898170239876
2023-03-08,95.59169550928951
2023-03-09,96.67501429170002
2023-03-10,96.43783264656832
2023-03-11,96.18585805266946
2023-03-12,96.44705442655707
2023-03-13,96.56933777231264
2023-03-14,96.58565923149231
2023-03-15,96.69677355016717
2023-03-16,96.5500244595219
2023-03-17,96.69307450347074
2023-03-18,95.76466156374242
2023-03-19,96.72358111555045
2023-03-20,95.62545960085235
2023-03-21,96.70877838326287
2023-03-22,96.47159673813117
2023-03-23,96.2196221442323
2023-03-24,96.48081851811992
2023-03-25,96.60310186387548
2023-03-26,96.61942332305516
2023-03-27,96.73053764173001
2023-03-28,96.58378855108474
2023-03-29,96.72683859503358
2023-03-30,95.79842565530527
2023-03-31,96.75734520711329
2023-04-01,95.6592236924152
2023-04-02,96.74254247482571
2023-04-03,96.50536082969401
2023-04-04,96.25338623579515
2023-04-05,96.51458260968276
2023-04-06,96.63686595543832
2023-04-07,96.653187414618
2023-04-08,96.76430173329285
2023-04-09,96.61755264264758
2023-04-10,96.76060268659643
2023-04-11,95.83218974686811
2023-04-12,96.79110929867613
2023-04-13,95.69298778397804
2023-04-14,96.77630656638856
2023-04-15,96.53912492125686
2023-04-16,96.28715032735799
2023-04-17,96.5483467012456
2023-04-18,96.67063004700117
2023-04-19,96.68695150618085
2023-04-20,96.7980658248557
2023-04-21,96.65131673421043
2023-04-22,96.79436677815927
2023-04-23,95.86595383843095
2023-04-24,96.82487339023898
2023-04-25,95.72675187554088
2023-04-26,96.8100706579514
2023-04-27,96.5728890128197
2023-04-28,96.32091441892084
2023-04-29,96.58211079280845
2023-04-30,96.70439413856401
2023-05-01,96.72071559774369
2023-05-02,96.83182991641854
2023-05-03,96.68508082577327
2023-05-04,96.82813086972212
2023-05-05,95.8997179299938
2023-05-06,96.85863748180182
2023-05-07,95.76051596710373
2023-05-08,96.84383474951424
2023-05-09,96.60665310438254
2023-05-10,96.35467851048368
2023-05-11,96.6158748843713
2023-05-12,96.73815823012686
2023-05-13,96.75447968930654
2023-05-14,96.86559400798139
2023-05-15,96.71884491733611
2023-05-16,96.86189496128496
2023-05-17,95.93348202155664
2023-05-18,96.89240157336467
2023-05-19,95.79428005866657
2023-05-20,96.87759884107709
2023-05-21,96.64041719594539
2023-05-22,96.38844260204652
2023-05-23,96.64963897593414
2023-05-24,96.7719223216897
2023-05-25,96.78824378086938
2023-05-26,96.89935809954423
2023-05-27,96.75260900889896
2023-05-28,96.8956590528478
2023-05-29,95.96724611311949
2023-05-30,96.92616566492751
2023-05-31,95.82804415022942
2023-06-01,96.91136293263993
2023-06-02,96.67418128750823
2023-06-03,96.42220669360937
2023-06-04,96.68340306749698
2023-06-05,96.80568641325254
2023-06-06,96.82200787243222
2023-06-07,96.93312219110707
2023-06-08,96.7863731004618
2023-06-09,96.92942314441065
2023-06-10,96.00101020468233
2023-06-11,96.95992975649035
2023-06-12,95.86180824179226
2023-06-13,96.94512702420278
2023-06-14,96.70794537907108
2023-06-15,96.45597078517221
2023-06-16,96.71716715905983
2023-06-17,96.83945050481539
2023-06-18,96.85577196399507
2023-06-19,96.96688628266992
2023-06-20,96.82013719202465
2023-06-21,96.96318723597349
2023-06-22,96.03477429624517
2023-06-23,96.9936938480532
2023-06-24,95.8955723333551
2023-06-25,96.97889111576562
2023-06-26,96.74170947063392
2023-06-27,96.48973487673506
2023-06-28,96.75093125062267
2023-06-29,96.87321459637823
2023-06-30,96.88953605555791
2023-07-01,97.00065037423276
2023-07-02,96.85390128358749
2023-07-03,96.99695132753634
2023-07-04,96.06853838780802
2023-07-05,97.02745793961604
2023-07-06,95.92933642491795
2023-07-07,97.01265520732846
2023-07-08,96.77547356219677
2023-07-09,96.5234989682979
2023-07-10,96.78469534218551
2023-07-11,96.90697868794108
2023-07-12,96.92330014712076
2023-07-13,97.0344144657956
2023-07-14,96.88766537515033
2023-07-15,97.03071541909918
2023-07-16,96.10230247937086
2023-07-17,97.06122203117889
2023-07-18,95.9631005164808
2023-07-19,97.04641929889131
2023-07-20,96.80923765375961
2023-07-21,96.55726305986074
